"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","DASF","FMTM","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDFG","WESD","WESF","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-18",,,,,,,,"2.27",,"17.0","17.0",,"38","29","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-19",,,,,,,,"1.54",,"13.0","30.0",,"33","27","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-20",,,,,,,,"0.16",,"0.0","24.0",,"43","24","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-21",,,,,,,,"0.10",,"0.2","19.0",,"47","30","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-22",,,,,,,,"0.00",,"0.0","16.0",,"53","16","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-23",,,,,,,,"0.00",,"0.0","12.0",,"64","28","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-24",,,,,,,,"0.10",,"0.0","10.0",,"64","26","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-25",,,,,,,,"0.02",,"0.0","9.0",,"50","27","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-26",,,,,,,,"0.00",,"0.0","7.0",,"63","27","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-27",,,,,,,,"0.11",,"1.0","8.0",,"54","23","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-28",,,,,,,,"0.00",,"0.0","7.0",,"35","18","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-29",,,,,,,,"0.00",,"0.0","5.0",,"38","8","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-30",,,,,,,,"0.00",,"0.0","4.0",,"55","22","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-03-31",,,,,,,,"0.00",,"0.0","0.0",,"66","30","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056323","PARKER, CO US","39.5144","-104.7502","1799.5","2003-04-01",,,,,,,,"0.00",,"0.0","0.0",,"72","32","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-02-28",,,,,,,,"0.07",,"1.0","1.0",,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-01",,,,,,,,"0.02",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-02",,,,,,,,"0.12",,"2.5","2.5",,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-05",,,,,,,,"0.04",,"1.0","1.0",,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-17",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-18",,,,,,,,"1.20",,"11.0","11.0",,,,,,,,,,"1.6",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-19",,,,,,,,"2.50",,"29.0","40.0",,,,,,,,,,"4.2",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-20",,,,,,,,"0.80",,"8.0","46.0",,,,,,,,,,"0.7",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-21",,,,,,,,"0.06",,"0.8","27.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-22",,,,,,,,"0.00",,"0.0","22.5",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-23",,,,,,,,"0.00",,"0.0","18.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-24",,,,,,,,"0.00",,"0.0","15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-25",,,,,,,,"0.12",,"1.0","15.0",,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-26",,,,,,,,"0.00",,"0.0","12.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-27",,,,,,,,"0.00",,"0.0","11.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-28",,,,,,,,"0.15",,"1.5","11.0",,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-29",,,,,,,,"0.00",,"0.2","10.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-30",,,,,,,,"0.00",,"0.0","9.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-03-31",,,,,,,,"0.00",,"0.0","7.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CODG0025","CASTLE PINES 2.2 NNE, CO US","39.46166","-104.89112","1980.0","2003-04-01",,,,,,,,"0.00",,"0.0","5.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-02-28",,,,,,,,"0.08",,"1.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-01",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-02",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-05",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-17",,,,,,,,"0.06",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-18",,,,,,,,"0.78",,"2.3","2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-19",,,,,,,,,,"16.0","18.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-20",,,,,,,,,,"1.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-21",,,,,,,,"0.05",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-22",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-23",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-24",,,,,,,,"0.06",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-25",,,,,,,,"0.08",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-26",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-27",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-28",,,,,,,,"0.04",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-29",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-30",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-03-31",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COWE0186","ERIE 2.6 S, CO US","40.0125","-105.0455","1555.1","2003-04-01",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COBO0082","BOULDER 4.5 E, CO US","40.0206","-105.1784","1597.2","2003-03-18",,,,,,,,"0.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COBO0082","BOULDER 4.5 E, CO US","40.0206","-105.1784","1597.2","2003-03-19",,,,,,,,"1.63",,"13.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COBO0082","BOULDER 4.5 E, CO US","40.0206","-105.1784","1597.2","2003-03-20",,,,,,,,"0.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COBO0082","BOULDER 4.5 E, CO US","40.0206","-105.1784","1597.2","2003-03-24",,,,,,,,"0.14",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COBO0082","BOULDER 4.5 E, CO US","40.0206","-105.1784","1597.2","2003-03-25",,,,,,,,"0.07",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COBO0082","BOULDER 4.5 E, CO US","40.0206","-105.1784","1597.2","2003-03-27",,,,,,,,"0.02",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-02-28",,,,,,,,"0.01",,"0.6","2.0",,"32","23","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-01",,,,,,,,"0.01",,"0.5","5.0",,"42","19","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-02",,,,,,,,"0.00",,"0.0","0.0",,"51","18","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,"58","18","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-04",,,,,,,,"0.05",,"1.4","1.0",,"31","14","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-05",,,,,,,,"0.00",,"0.0","0.0",,"46","12","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,"57","35","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,"66","32","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,"66","32","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,"66","37","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,"70","36","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,"71","36","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,"73","44","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,"80","36","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,"80","47","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,"70","43","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,"67","37","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-17",,,,,,,,"0.50",,"1.0","1.0",,"51","33","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-18",,,,,,,,"1.20",,"7.0","8.0",,"33","31","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-19",,,,,,,,"0.89",,"8.0","21.0",,"37","31","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-20",,,,,,,,"0.00",,"0.0","17.0",,"45","26","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-21",,,,,,,,"0.00",,"0.0","12.0",,"49","26","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-22",,,,,,,,"0.00",,"0.0","4.0",,"54","30","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-23",,,,,,,,"0.00",,"0.0","3.0",,"68","37","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-24",,,,,,,,"0.11",,"0.4","1.0",,"48","33","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-25",,,,,,,,"0.00",,"0.0","0.0",,"57","32","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-26",,,,,,,,"0.01",,"0.0","0.0",,"71","40","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-27",,,,,,,,"2.00",,"2.0","2.0",,"43","25","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-28",,,,,,,,"0.00",,"0.0","0.0",,"44","21","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-29",,,,,,,,"0.00",,"0.0","0.0",,"44","23","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-30",,,,,,,,"0.00",,"0.0","0.0",,"65","23","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-03-31",,,,,,,,"0.00",,"0.0","0.0",,"75","35","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00055984","NORTHGLENN, CO US","39.8988","-105.0133","1648.1","2003-04-01",,,,,,,,"0.00",,"0.0","0.0",,"76","40","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-02-28",,,,,,,,"0.06",,"0.9","1.0",,"33","21","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-01",,,,,,,,"0.02",,"0.1","1.0",,"28","16","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-02",,,,,,,,"0.49",,"0.8","8.0",,"36","5","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-03",,,,,,,,"0.00",,"0.0","5.0",,"44","5","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-04",,,,,,,,"0.00",,"0.0","2.0",,"51","17","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-05",,,,,,,,"0.03",,"0.0","0.0",,"31","6","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,"48","30","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,"54","24","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,"59","28","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00057249","ROXBOROUGH ST PARK, CO US","39.4286","-105.0702","1864.5","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,"61","37","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
